INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
270335892,06/23/2023,16:13:00,BROOKLYN,OUTSIDE,68,0,STREET,(null),N,18-24,M,BLACK,18-24,F,BLACK,"975,695","163,739",40.6161,-74.030812,POINT (-74.030812 40.6161)
270814573,07/04/2023,21:30:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,(null),(null),(null),45-64,F,BLACK,"1,050,408","194,584",40.70051755380112,-73.7614022003781,POINT (-73.7614022003781 40.70051755380112)
272418492,08/04/2023,19:42:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"1,009,486","243,711",40.83557,-73.9088,POINT (-73.9088 40.83557)
272822538,08/13/2023,12:16:00,BROOKLYN,OUTSIDE,73,0,STREET,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,BLACK,"1,009,023","181,159",40.663882,-73.910705,POINT (-73.910705 40.663882)
263529053,02/13/2023,00:35:00,STATEN ISLAND,OUTSIDE,121,0,STREET,FAST FOOD,N,18-24,M,WHITE,25-44,M,BLACK,"943,240","167,018",40.625009,-74.147734,POINT (-74.147734 40.625009)
270550922,06/28/2023,17:40:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),Y,25-44,F,BLACK,25-44,M,BLACK,"1,017,468","180,474",40.661976,-73.880268,POINT (-73.880268 40.661976)
262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,110,0,STREET,BAR/NIGHT CLUB,Y,(null),(null),(null),18-24,M,BLACK,"1,016,250","208,615",40.739221,-73.884524,POINT (-73.884524 40.739221)
274445543,09/14/2023,12:30:00,BRONX,OUTSIDE,40,0,STREET,(null),N,18-24,M,BLACK,65+,F,WHITE HISPANIC,"1,006,614","233,501",40.80755382044926,-73.91921496573,POINT (-73.91921496573 40.80755382044926)
268638978,05/22/2023,01:21:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK HISPANIC,"1,006,632","249,940",40.85267409,-73.91909509,POINT (-73.91909509 40.85267409)
269920411,06/15/2023,16:49:00,BROOKLYN,OUTSIDE,81,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,BLACK,"1,005,283","187,666",40.681753,-73.924165,POINT (-73.924165 40.681753)
265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,48,0,STREET,BAR/NIGHT CLUB,Y,(null),(null),(null),18-24,M,BLACK,"1,015,448","250,935",40.855379,-73.88722,POINT (-73.88722 40.855379)
274939048,09/25/2023,21:35:00,MANHATTAN,OUTSIDE,23,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,"999,464","226,504",40.788366,-73.945058,POINT (-73.945058 40.788366)
261467498,01/05/2023,21:05:00,BROOKLYN,OUTSIDE,61,0,COMMERCIAL,LIQUOR STORE,Y,45-64,M,WHITE,25-44,M,WHITE,"998,473","152,622",40.585577,-73.948792,POINT (-73.948792 40.585577)
275142941,09/29/2023,00:30:00,QUEENS,OUTSIDE,102,0,STREET,PVT HOUSE,N,45-64,M,BLACK,18-24,F,WHITE,"1,033,435","193,797",40.69847,-73.822618,POINT (-73.822618 40.69847)
268197446,05/12/2023,21:39:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,023,658","263,623",40.890172,-73.857469,POINT (-73.857469 40.890172)
267333554,04/26/2023,21:02:00,MANHATTAN,INSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,"996,071","236,561",40.815975,-73.957291,POINT (-73.957291 40.815975)
264689065,03/07/2023,20:07:00,BRONX,OUTSIDE,49,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE,"1,021,301","252,477",40.859588,-73.866056,POINT (-73.866056 40.859588)
263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,48,0,STREET,FAST FOOD,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,013,973","247,558",40.846117,-73.892569,POINT (-73.892569 40.846117)
266626262,04/13/2023,02:14:00,BRONX,OUTSIDE,43,0,STREET,BAR/NIGHT CLUB,N,(null),(null),(null),25-44,M,BLACK,"1,021,853","242,624",40.832542,-73.864116,POINT (-73.864116 40.832542)
270085088,06/19/2023,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,18-24,M,BLACK,18-24,F,WHITE HISPANIC,"962,873","174,172",,,
272059436,07/28/2023,19:45:00,MANHATTAN,OUTSIDE,34,0,COMMERCIAL,GROCERY/BODEGA,N,(null),(null),(null),18-24,M,WHITE HISPANIC,"1,004,037","250,428",40.854022,-73.928473,POINT (-73.928473 40.854022)
264530499,03/03/2023,10:31:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"997,965","179,779",40.66011787,-73.95056707,POINT (-73.95056707 40.66011787)
269683819,06/11/2023,21:14:00,BRONX,OUTSIDE,42,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,016,885","243,883",40.83602,-73.88206,POINT (-73.88206 40.83602)
269301981,06/03/2023,15:30:00,QUEENS,OUTSIDE,114,0,COMMERCIAL,RESTAURANT/DINER,N,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,"1,003,379","215,133",40.757147,-73.930952,POINT (-73.930952 40.757147)
266183424,04/04/2023,22:25:00,BRONX,OUTSIDE,48,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,015,592","245,489",40.84043016,-73.88672794,POINT (-73.88672794 40.84043016)
262067875,01/17/2023,20:48:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,(null),(null),(null),45-64,F,BLACK,"1,053,470","160,236",40.606219,-73.75071,POINT (-73.75071 40.606219)
271402826,07/16/2023,00:30:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,<18,M,BLACK,18-24,M,WHITE HISPANIC,"1,007,052","193,757",,,
271021661,07/08/2023,11:27:00,QUEENS,OUTSIDE,102,0,STREET,BEAUTY/NAIL SALON,N,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,"1,028,856","192,785",40.695717,-73.839138,POINT (-73.839138 40.695717)
271236446,07/12/2023,22:02:00,BRONX,OUTSIDE,43,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,023,801","242,376",40.831854,-73.857076,POINT (-73.857076 40.831854)
270388042,06/25/2023,04:20:00,BROOKLYN,OUTSIDE,76,0,PLAYGROUND,(null),N,25-44,M,BLACK,25-44,M,BLACK,"981,861","186,545",40.6787,-74.008611,POINT (-74.008611 40.6787)
265403525,03/20/2023,11:30:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,"1,004,579","183,837",40.671245,-73.926713,POINT (-73.926713 40.671245)
270017982,06/17/2023,22:58:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"999,445","171,582",40.637618,-73.945248,POINT (-73.945248 40.637618)
266828892,04/17/2023,17:52:00,BROOKLYN,OUTSIDE,67,0,COMMERCIAL,GROCERY/BODEGA,N,25-44,M,BLACK,25-44,M,BLACK,"1,005,524","181,440",40.664665,-73.923314,POINT (-73.923314 40.664665)
270489849,06/27/2023,20:20:00,BRONX,OUTSIDE,42,0,PARKING LOT,COMMERCIAL BLDG,N,25-44,M,BLACK,25-44,M,BLACK,"1,016,161","243,994",40.836327,-73.884678,POINT (-73.884678 40.836327)
272105043,07/29/2023,11:54:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,"999,433","236,538",,,
266828894,04/17/2023,23:26:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,004,499","239,592",40.824279,-73.926835,POINT (-73.926835 40.824279)
265643046,03/25/2023,03:00:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,(null),(null),(null),18-24,F,BLACK,"1,051,683","181,831",40.66550398,-73.75693158,POINT (-73.75693158 40.66550398)
261307947,01/03/2023,01:47:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,007,548","179,060",40.658126,-73.916026,POINT (-73.916026 40.658126)
273899115,09/04/2023,17:21:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,"1,003,742","182,917",40.668723,-73.929735,POINT (-73.929735 40.668723)
272238342,08/01/2023,12:00:00,QUEENS,OUTSIDE,110,0,STREET,(null),N,25-44,M,WHITE,25-44,M,WHITE,"1,016,916","210,160",40.74345688350989,-73.88211476007794,POINT (-73.88211476007794 40.74345688350989)
273899110,09/04/2023,20:49:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,25-44,M,BLACK,45-64,M,BLACK,"1,002,275","184,001",40.6717,-73.93502,POINT (-73.93502 40.6717)
265124473,03/13/2023,23:00:00,MANHATTAN,INSIDE,23,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,"998,746","230,395",40.799045,-73.947642,POINT (-73.947642 40.799045)
261397465,01/04/2023,18:40:00,MANHATTAN,INSIDE,7,0,COMMERCIAL,SMALL MERCHANT,N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"988,292","201,010",40.718403,-73.985418,POINT (-73.985418 40.718403)
275206398,09/29/2023,02:19:00,BROOKLYN,INSIDE,83,0,STREET,GROCERY/BODEGA,N,(null),(null),(null),25-44,M,BLACK,"1,001,557","193,690",40.698295,-73.937582,POINT (-73.937582 40.698295)
271290434,07/13/2023,13:00:00,MANHATTAN,OUTSIDE,30,0,COMMERCIAL,MULTI DWELL - APT BUILD,N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"998,791","241,867",40.830535,-73.947455,POINT (-73.947455 40.830535)
267560797,05/01/2023,18:24:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,45-64,M,BLACK,25-44,M,BLACK,"1,017,036","183,890",,,
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,N,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,011,329","249,447",40.851308,-73.902116,POINT (-73.902116 40.851308)
270719379,07/01/2023,18:42:00,MANHATTAN,INSIDE,30,0,PLAYGROUND,(null),Y,25-44,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,"997,626","240,713",40.827369,-73.951665,POINT (-73.951665 40.827369)
272475929,08/06/2023,20:30:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,"1,002,321","247,330",40.84552029795545,-73.93468523101977,POINT (-73.93468523101977 40.84552029795545)
269121984,05/31/2023,09:29:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,GROCERY/BODEGA,N,<18,M,BLACK,<18,F,BLACK,"995,864","183,457",40.670218,-73.958132,POINT (-73.958132 40.670218)
263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),N,<18,M,BLACK,<18,F,BLACK,"1,002,330","195,746",40.7039358,-73.93479149,POINT (-73.93479149 40.7039358)
264689064,03/07/2023,14:18:00,BROOKLYN,INSIDE,72,0,COMMERCIAL,GROCERY/BODEGA,N,<18,M,BLACK,18-24,M,BLACK,"982,942","177,558",40.654033,-74.004711,POINT (-74.004711 40.654033)
261958837,01/15/2023,14:06:00,BROOKLYN,OUTSIDE,81,0,STREET,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,25-44,M,BLACK,"1,002,071","192,097",40.693921,-73.935732,POINT (-73.935732 40.693921)
266610830,04/12/2023,21:55:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,019,996","187,002",40.679883,-73.87112,POINT (-73.87112 40.679883)
271410926,07/14/2023,15:50:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,"1,007,072","239,961",40.825285,-73.917538,POINT (-73.917538 40.825285)
269868925,06/14/2023,17:56:00,MANHATTAN,OUTSIDE,26,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,"996,462","235,456",40.812941,-73.95588,POINT (-73.95588 40.812941)
273178544,08/20/2023,06:50:00,BRONX,INSIDE,44,0,COMMERCIAL,BAR/NIGHT CLUB,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,005,701","245,266",40.839849,-73.922473,POINT (-73.922473 40.839849)
263693795,02/15/2023,14:25:00,QUEENS,INSIDE,106,0,COMMERCIAL,GROCERY/BODEGA,N,25-44,M,BLACK,25-44,M,BLACK,"1,033,051","185,949",40.676929,-73.82406,POINT (-73.82406 40.676929)
262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,63,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"1,003,231","167,629",40.626762,-73.931618,POINT (-73.931618 40.626762)
267135166,04/23/2023,05:45:00,BRONX,INSIDE,50,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,65+,M,BLACK,18-24,M,WHITE HISPANIC,"1,009,789","258,514",40.876201,-73.907648,POINT (-73.907648 40.876201)
265006009,03/12/2023,20:20:00,BROOKLYN,OUTSIDE,61,0,STREET,GROCERY/BODEGA,Y,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"999,980","157,975",40.600268,-73.943353,POINT (-73.943353 40.600268)
265461076,03/21/2023,22:01:00,BRONX,OUTSIDE,41,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,013,068","238,404",40.82099248,-73.89588027,POINT (-73.89588027 40.82099248)
267820024,05/05/2023,23:20:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,"999,790","241,169",,,
271029295,07/09/2023,00:29:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK,"1,020,184","259,289",40.87828948434474,-73.8700581979115,POINT (-73.8700581979115 40.87828948434474)
270085086,06/19/2023,19:36:00,BRONX,OUTSIDE,43,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,F,WHITE HISPANIC,"1,021,514","239,266",40.823327,-73.865357,POINT (-73.865357 40.823327)
273233817,08/21/2023,05:00:00,BROOKLYN,OUTSIDE,79,0,OTHER,HOSPITAL,N,(null),(null),(null),25-44,M,BLACK,"1,000,459","194,494",40.700503,-73.94154,POINT (-73.94154 40.700503)
262328362,01/22/2023,14:14:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,007,938","250,692",40.854737,-73.914371,POINT (-73.914371 40.854737)
274317595,09/12/2023,17:03:00,BRONX,OUTSIDE,40,0,STREET,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,<18,M,BLACK,"1,008,027","233,797",40.808365,-73.914108,POINT (-73.914108 40.808365)
268197445,05/12/2023,15:09:00,BRONX,OUTSIDE,49,0,COMMERCIAL,(null),N,18-24,M,BLACK,18-24,M,BLACK,"1,020,860","251,009",40.855563,-73.867658,POINT (-73.867658 40.855563)
271010502,07/08/2023,11:10:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,015,665","187,235",40.6805378019602,-73.88673634325725,POINT (-73.88673634325725 40.6805378019602)
265618360,03/24/2023,13:30:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,009,486","243,711",40.83557,-73.9088,POINT (-73.9088 40.83557)
262278067,01/21/2023,00:36:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"999,634","235,961",40.814322,-73.94442,POINT (-73.94442 40.814322)
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,Y,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,011,329","249,447",40.851308,-73.902116,POINT (-73.902116 40.851308)
273816263,09/01/2023,22:49:00,BRONX,OUTSIDE,43,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,023,801","242,376",40.831854,-73.857076,POINT (-73.857076 40.831854)
270039471,06/18/2023,16:50:00,BROOKLYN,INSIDE,77,0,PLAYGROUND,(null),N,(null),(null),(null),25-44,M,BLACK,"994,893","185,271",40.675197,-73.961628,POINT (-73.961628 40.675197)
265327272,03/18/2023,12:15:00,QUEENS,INSIDE,102,0,COMMERCIAL,SMALL MERCHANT,Y,18-24,M,BLACK HISPANIC,18-24,M,BLACK,"1,029,080","192,929",40.696109,-73.838332,POINT (-73.838332 40.696109)
275209618,09/29/2023,17:34:00,BRONX,OUTSIDE,43,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,021,495","240,896",40.82780079436677,-73.8654196515226,POINT (-73.8654196515226 40.82780079436677)
273520493,08/27/2023,01:20:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,<18,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,005,674","234,940",40.811507,-73.922606,POINT (-73.922606 40.811507)
267811917,05/05/2023,22:10:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK,"1,016,100","247,338",40.845504,-73.88488,POINT (-73.88488 40.845504)
273473533,08/26/2023,00:18:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,"1,000,244","176,509",40.65114,-73.942359,POINT (-73.942359 40.65114)
274832232,09/22/2023,20:49:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,"1,001,967","238,313",40.820772,-73.935986,POINT (-73.935986 40.820772)
269184588,06/01/2023,20:18:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,"1,008,787","243,961",40.836258,-73.911326,POINT (-73.911326 40.836258)
269801434,06/13/2023,20:10:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,010,420","251,153",40.855995,-73.905396,POINT (-73.905396 40.855995)
274317595,09/12/2023,17:03:00,BRONX,OUTSIDE,40,0,STREET,MULTI DWELL - APT BUILD,N,18-24,M,BLACK,<18,M,BLACK,"1,008,027","233,797",40.808365,-73.914108,POINT (-73.914108 40.808365)
270274907,06/22/2023,00:00:00,MANHATTAN,OUTSIDE,34,0,STREET,GROCERY/BODEGA,N,<18,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,003,778","250,869",40.855233,-73.929406,POINT (-73.929406 40.855233)
261579696,01/08/2023,03:52:00,QUEENS,OUTSIDE,106,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"1,035,301","190,515",40.689451,-73.815915,POINT (-73.815915 40.689451)
275053557,09/27/2023,21:35:00,BROOKLYN,INSIDE,77,0,DWELLING,MULTI DWELL - APT BUILD,N,<18,M,BLACK,25-44,F,BLACK,"1,005,349","183,456",40.670198,-73.92394,POINT (-73.92394 40.670198)
270939179,07/06/2023,17:30:00,BRONX,OUTSIDE,47,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,BLACK,"1,022,218","262,412",40.886853,-73.862682,POINT (-73.862682 40.886853)
268542758,05/19/2023,13:56:00,QUEENS,OUTSIDE,105,0,COMMERCIAL,(null),N,45-64,M,WHITE HISPANIC,45-64,M,WHITE,"1,053,583","199,873",40.715013,-73.749896,POINT (-73.749896 40.715013)
262067876,01/17/2023,03:09:00,BRONX,OUTSIDE,48,0,STREET,(null),N,<18,M,BLACK HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER,"1,016,391","249,523",40.85149942,-73.88382097,POINT (-73.88382097 40.85149942)
268973602,05/27/2023,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,Y,18-24,M,BLACK HISPANIC,25-44,F,BLACK,"1,022,965","182,558",40.667673,-73.860441,POINT (-73.860441 40.667673)
269683819,06/11/2023,21:14:00,BRONX,OUTSIDE,42,0,STREET,(null),Y,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,016,885","243,883",40.83602,-73.88206,POINT (-73.88206 40.83602)
266002888,03/31/2023,23:35:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,"1,009,318","178,259",40.655923,-73.90965,POINT (-73.90965 40.655923)
270655016,06/30/2023,04:55:00,MANHATTAN,OUTSIDE,7,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,"988,468","198,397",40.7112296399045,-73.98478542255539,POINT (-73.98478542255539 40.7112296399045)
268227791,05/13/2023,01:00:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"1,004,493","192,566",40.695204,-73.926999,POINT (-73.926999 40.695204)
273707248,08/30/2023,12:49:00,QUEENS,OUTSIDE,108,0,STREET,(null),N,25-44,M,WHITE HISPANIC,UNKNOWN,M,UNKNOWN,"1,013,575","208,711",40.739494,-73.894176,POINT (-73.894176 40.739494)
271769930,07/23/2023,22:42:00,BRONX,OUTSIDE,50,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,010,673","256,799",40.871489,-73.904459,POINT (-73.904459 40.871489)
261958836,01/15/2023,14:35:00,MANHATTAN,OUTSIDE,25,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,"1,001,768","234,797",40.811123,-73.936714,POINT (-73.936714 40.811123)
264206295,02/25/2023,00:55:00,BROOKLYN,INSIDE,75,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,F,BLACK,"1,012,777","182,476",40.667487,-73.897168,POINT (-73.897168 40.667487)
270855026,07/05/2023,05:00:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,018,127","245,241",40.839741,-73.877566,POINT (-73.877566 40.839741)
266069025,04/01/2023,10:45:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),Y,(null),(null),(null),65+,M,BLACK,"1,011,800","185,431",40.6755991,-73.90067857,POINT (-73.90067857 40.6755991)
262699985,01/29/2023,19:01:00,MANHATTAN,OUTSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,<18,M,BLACK,<18,M,BLACK,"995,545","236,005",40.81445,-73.959195,POINT (-73.959195 40.81445)
268638977,05/22/2023,01:46:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"1,005,025","254,060",40.863989,-73.924889,POINT (-73.924889 40.863989)
264270201,02/26/2023,21:47:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,"1,001,008","236,583",40.81602546,-73.9394577,POINT (-73.9394577 40.81602546)
263950623,02/20/2023,23:30:00,BRONX,INSIDE,44,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,BLACK,"1,009,019","245,895",40.841567,-73.910478,POINT (-73.910478 40.841567)
263692952,02/15/2023,17:20:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,18-24,M,BLACK,18-24,M,WHITE HISPANIC,"1,010,638","248,020",40.8473932,-73.90462205,POINT (-73.90462205 40.8473932)
261948976,01/14/2023,18:20:00,MANHATTAN,OUTSIDE,24,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,"993,952","229,422",40.796382,-73.964958,POINT (-73.964958 40.796382)
265730084,03/27/2023,08:15:00,BRONX,OUTSIDE,40,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,010,515","236,824",40.816666,-73.905107,POINT (-73.905107 40.816666)
267859150,05/06/2023,04:28:00,BRONX,OUTSIDE,40,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,004,868","234,793",40.811106,-73.925518,POINT (-73.925518 40.811106)
267811918,05/05/2023,22:40:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,055,337","199,717",40.71457,-73.743571,POINT (-73.743571 40.71457)
263078584,02/05/2023,09:40:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"1,052,259","196,054",40.70453831,-73.75471178,POINT (-73.75471178 40.70453831)
269541207,06/08/2023,03:05:00,BRONX,OUTSIDE,41,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,015,533","238,047",40.820006,-73.886973,POINT (-73.886973 40.820006)
268002604,05/09/2023,21:38:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,"998,969","229,216",40.795809,-73.946837,POINT (-73.946837 40.795809)
268973599,05/28/2023,22:30:00,MANHATTAN,OUTSIDE,9,0,STREET,(null),N,(null),(null),(null),45-64,F,WHITE HISPANIC,"989,869","202,646",40.72289134,-73.97972838,POINT (-73.97972838 40.72289134)
270997565,07/08/2023,04:10:00,QUEENS,OUTSIDE,114,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,010,853","217,604",40.763909,-73.903965,POINT (-73.903965 40.763909)
265988196,03/31/2023,15:30:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,N,<18,M,BLACK HISPANIC,<18,M,BLACK,"1,013,181","183,137",40.669299,-73.895709,POINT (-73.895709 40.669299)
274886730,09/24/2023,18:50:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,"1,005,922","248,300",40.848176,-73.921664,POINT (-73.921664 40.848176)
272166516,07/31/2023,04:00:00,BRONX,OUTSIDE,43,0,STREET,(null),N,25-44,M,BLACK,18-24,F,BLACK,"1,025,046","233,605",40.807775,-73.85263,POINT (-73.85263 40.807775)
275055217,09/27/2023,21:35:00,BRONX,OUTSIDE,49,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,028,885","251,759",40.857583,-73.838644,POINT (-73.838644 40.857583)
267855690,05/06/2023,11:37:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),45-64,M,BLACK,"1,020,880","236,792",40.816541,-73.867664,POINT (-73.867664 40.816541)
267855692,05/06/2023,20:45:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,"1,000,869","189,183",40.685927,-73.940077,POINT (-73.940077 40.685927)
270719378,07/02/2023,21:40:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK HISPANIC,"1,009,601","247,515",40.846012,-73.908369,POINT (-73.908369 40.846012)
